YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,CRS_ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,SkyCondition,DryBulbCelsius,Visibility,WindSpeed,WindDirection,StationPressure
2016,3,11,5,DL,2653,13204,12478,1705,31,1,1955,22,1,0,FEW050 FEW130 BKN250,25.6,10,9,80,30.06
2016,3,11,5,DL,2659,11697,12478,1947,0,0,2252,-22,0,0,FEW034 FEW060 BKN250,23.3,10,10,90,30.18
2016,3,11,5,DL,2667,10721,12953,700,229,1,819,236,1,0,FEW005 BKN026 OVC055,7.8,7,0,0,29.91
2016,3,11,5,DL,2668,12953,10721,700,0,0,815,-11,0,0,FEW039 SCT110,14.4,10,7,VR ,29.89
2016,3,11,5,DL,2671,10721,12953,900,0,0,1020,-1,0,0,OVC005,6.7,10,8,60,30
2016,3,11,5,DL,2672,12953,10721,859,770,1,1019,781,1,0,SCT033,13.3,10,6,VR ,29.97
2016,3,11,5,DL,2675,10721,12953,1100,754,1,1220,739,1,0,FEW004 BKN007 OVC035,6.1,10,11,70,30.04
2016,3,11,5,DL,2676,12953,10721,1100,4,0,1221,16,1,0,CLR,15,10,7,VR ,29.98
2016,3,11,5,DL,2679,10721,12953,1300,8,0,1419,17,1,0,FEW011 SCT220,6.7,10,9,130,30.05
2016,3,11,5,DL,2680,12953,10721,1300,0,0,1423,-2,0,0,CLR,16.7,10,8,290,29.98
2016,3,11,5,DL,2683,10721,12953,1500,0,0,1620,6,0,0,FEW015 SCT220,7.2,10,6,VR ,30.09
2016,3,11,5,DL,2684,12953,10721,1459,13,0,1624,17,1,0,CLR,17.2,10,10,10,30.03
2016,3,11,5,DL,2687,10721,12953,1700,12,0,1820,41,1,0,FEW018 SCT220,5.6,10,5,100,30.16
2016,3,11,5,DL,2688,12953,10721,1700,3,0,1825,11,0,0,CLR,15,10,8,310,30.09
2016,3,11,5,DL,2691,10721,12953,1900,33,1,2032,23,1,0,CLR,10,10,14,310,30.21
2016,3,11,5,DL,2692,12953,10721,1900,28,1,2028,48,1,0,CLR,12.8,10,8,310,30.15
2016,3,11,5,DL,2699,10721,12953,630,0,0,755,-12,0,0,BKN005 OVC060,7,5,0,0,29.9
2016,3,11,5,DL,2784,12478,15304,1935,0,0,2246,-17,0,0,CLR,12.8,10,8,310,30.15
2016,3,11,5,DL,2788,12478,10994,1358,0,0,1607,-12,0,0,CLR,17.2,10,10,310,30
2016,3,11,5,DL,2791,10397,12953,945,0,0,1206,-1,0,0,FEW150 SCT180 BKN250,21.1,10,5,20,29.09
2016,3,11,5,DL,2792,12478,13204,1105,0,0,1401,-11,0,0,CLR,15,10,7,VR ,29.98
2016,3,11,5,DL,2794,12478,10423,2020,9,0,2353,-27,0,0,CLR,11.7,10,6,VR ,30.16
2016,3,11,5,DL,2795,12478,10397,1925,0,0,2210,-35,0,0,CLR,12.8,10,8,310,30.15
2016,3,11,5,DL,2796,12953,10397,1900,0,0,2151,-3,0,0,CLR,12.8,10,8,310,30.15
2016,3,11,5,DL,2799,12478,13204,1335,32,1,1630,31,1,0,CLR,16.7,10,8,290,29.98
2016,3,11,5,DL,2800,12478,13495,1925,0,0,2206,-42,0,0,CLR,12.8,10,8,310,30.15
2016,3,11,5,DL,2802,12478,14747,2030,0,0,2353,-30,0,0,CLR,11.7,10,6,VR ,30.16
2016,3,11,5,DL,2803,12478,10397,1721,0,0,2007,-35,0,0,CLR,15,10,8,310,30.09
2016,3,11,5,DL,2805,13204,12953,1355,15,1,1630,2,0,0,FEW055 BKN280,27.8,10,5,60,30.03
2016,3,11,5,DL,2810,12889,12478,623,0,0,1420,-18,0,0,BKN220 BKN250,17.8,10,6,170,27.6
2016,3,11,5,DL,2811,12478,15304,755,0,0,1054,-21,0,0,FEW025 SCT032,14.4,10,M,M,29.93
2016,3,11,5,DL,2815,10397,15096,1453,1,0,1700,-1,0,0,BKN044 BKN150 OVC230,25.6,10,9,220,29.07
2016,3,11,5,DL,2815,15096,10397,1746,12,0,2015,-3,0,0,SCT021 SCT240,1.7,10,5,310,29.94
2016,3,11,5,DL,2817,12478,11433,910,0,0,1126,-11,0,0,SCT033,13.3,10,6,VR ,29.97
2016,3,11,5,DL,2821,12478,14027,800,57,1,1118,33,1,0,FEW025 SCT032,14.4,10,M,M,29.93
2016,3,11,5,DL,2824,10792,12953,625,0,0,757,-20,0,0,OVC009,2.8,10,10,330,29.5
2016,3,11,5,DL,2825,13495,12478,1120,65,1,1520,54,1,0,SCT008 BKN022 OVC110,19.4,10,8,330,30.06
2016,3,11,5,DL,2827,12478,14027,1505,0,0,1824,-36,0,0,CLR,17.2,10,10,10,30.03
2016,3,11,5,DL,2830,11697,12478,1525,0,0,1825,-25,0,0,SCT023 BKN250,25.6,10,14,120,30.12
2016,3,11,5,DL,2831,12953,13487,1426,0,0,1643,-15,0,0,CLR,17.2,10,10,310,30
2016,3,11,5,DL,2832,12478,14679,835,0,0,1200,-22,0,0,FEW025 SCT032,14.4,10,M,M,29.93
2016,3,11,5,DL,2833,12478,14683,1825,0,0,2159,-34,0,0,CLR,13.9,10,5,VR ,30.13
2016,3,11,5,DL,2834,12478,14843,1959,0,0,55,-18,0,0,CLR,11.7,10,6,VR ,30.16
2016,3,11,5,DL,2838,12478,10792,2135,0,0,2311,-27,0,0,CLR,10.6,10,5,10,30.17
2016,3,11,5,DL,2845,12478,10721,2100,0,0,2228,-23,0,0,CLR,10.6,10,5,10,30.17
2016,3,11,5,DL,2852,12478,14869,1839,0,0,2208,-6,0,0,CLR,13.9,10,5,VR ,30.13
2016,3,11,5,DL,2853,14027,12953,1948,5,0,2244,3,0,0,SCT027 BKN250,23.9,10,9,110,30.2
2016,3,12,6,DL,2,12478,11697,1925,0,0,2242,-17,0,0,CLR,13.3,10,5,VR ,29.89
2016,3,12,6,DL,40,12892,12478,845,0,0,1722,-17,0,0,FEW022 SCT034,13.3,10,6,110,29.82
2016,3,12,6,DL,41,12478,12892,1815,39,1,2138,12,0,0,CLR,13.9,10,9,250,29.9
2016,3,12,6,DL,42,14843,12478,1456,0,0,1813,-11,0,0,BKN018 OVC040,25.6,7,18,70,30.03
2016,3,12,6,DL,43,12478,14843,1500,0,0,1952,-26,0,0,SCT060,12.8,10,6,160,29.96
2016,3,12,6,DL,48,10423,12478,1250,2,0,1734,-23,0,0,SCT034 BKN060,21.1,10,6,VR ,29.21
2016,3,12,6,DL,119,12889,12478,1320,0,0,2122,-15,0,0,FEW100 SCT250,18.9,10,3,VR ,27.68
2016,3,12,6,DL,188,11433,12953,2045,0,0,2232,-20,0,0,FEW110 OVC210,8.3,10,3,180,29.38
2016,3,12,6,DL,189,12953,11433,845,0,0,1059,-32,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,206,12478,13303,1929,1,0,2246,-9,0,0,CLR,13.3,10,5,VR ,29.89
2016,3,12,6,DL,314,13204,12953,620,0,0,857,-24,0,0,FEW008 FEW014 BKN250,16.1,3,0,0,30.06
2016,3,12,6,DL,326,14843,12478,800,1,0,1111,-11,0,0,SCT019 SCT027 BKN050,23.9,3,16,70,30.13
2016,3,12,6,DL,332,14843,12478,1754,0,0,2112,-15,0,0,BKN028 OVC050,23.3,5,17,60,30.05
2016,3,12,6,DL,348,14843,12478,2050,0,0,2359,-18,0,0,SCT022 BKN040,24.4,10,10,60,30.09
2016,3,12,6,DL,401,14843,12478,1247,0,0,1604,-37,0,0,FEW028 BKN042 BKN055,26.1,10,13,60,30.09
2016,3,12,6,DL,405,12478,12889,1510,0,0,1808,-37,0,0,SCT060,12.8,10,6,160,29.96
2016,3,12,6,DL,407,12889,12478,1047,0,0,1844,-6,0,0,FEW100,15.6,10,3,VR ,27.72
2016,3,12,6,DL,410,15304,12478,1455,59,1,1742,35,1,0,FEW055,26.7,10,13,190,30.05
2016,3,12,6,DL,412,13303,12478,1519,0,0,1829,-29,0,0,FEW025 FEW036 FEW250,26.1,10,16,120,30.07
2016,3,12,6,DL,414,14771,12478,830,16,1,1705,10,0,0,FEW014 SCT034 OVC060,12.2,10,17,140,30.1
2016,3,12,6,DL,415,12478,14771,1545,11,0,1931,-19,0,0,SCT060,12.8,10,6,160,29.96
2016,3,12,6,DL,419,12478,12892,1530,0,0,1904,-11,0,0,SCT060,12.8,10,6,160,29.96
2016,3,12,6,DL,420,12478,12889,805,0,0,1056,-30,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,422,12478,12892,930,0,0,1300,-7,0,0,CLR,9.4,10,5,VR ,30.17
2016,3,12,6,DL,423,12478,10397,1330,3,0,1605,-13,0,0,CLR,14.4,10,6,160,30.02
2016,3,12,6,DL,424,12478,14107,1841,0,0,2228,-47,0,0,CLR,13.9,10,9,250,29.9
2016,3,12,6,DL,425,12478,10397,1559,0,0,1840,-17,0,0,BKN055,13.3,10,7,180,29.93
2016,3,12,6,DL,427,12478,14679,805,16,1,1126,4,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,428,12478,14107,805,0,0,1149,-47,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,430,12478,10397,610,0,0,844,-15,0,0,CLR,5,10,5,VR ,30.2
2016,3,12,6,DL,431,12478,12889,1825,0,0,2122,-29,0,0,CLR,13.9,10,9,250,29.9
2016,3,12,6,DL,433,12478,13487,1120,0,0,1335,-11,0,0,CLR,13.3,10,3,VR ,30.11
2016,3,12,6,DL,434,12478,14771,1000,6,0,1339,-18,0,0,CLR,11.7,10,M,M,30.14
2016,3,12,6,DL,435,12478,14771,700,0,0,1045,-46,0,0,CLR,6.1,10,3,VR ,30.19
2016,3,12,6,DL,443,12478,14869,1830,0,0,2156,-40,0,0,CLR,13.9,10,9,250,29.9
2016,3,12,6,DL,444,14869,12478,1115,0,0,1742,-12,0,0,FEW010 FEW060 BKN100,13.9,10,13,310,25.55
2016,3,12,6,DL,445,12478,14869,700,0,0,1027,-30,0,0,CLR,6.1,10,3,VR ,30.19
2016,3,12,6,DL,446,12478,14843,1209,0,0,1655,-7,0,0,CLR,13.9,10,3,VR ,30.07
2016,3,12,6,DL,447,12478,10721,1925,0,0,2049,-16,0,0,CLR,13.3,10,5,VR ,29.89
2016,3,12,6,DL,448,12478,14869,1554,0,0,1920,-47,0,0,BKN055,13.3,10,7,180,29.93
2016,3,12,6,DL,453,12478,14869,1105,6,0,1419,-25,0,0,CLR,13.3,10,3,VR ,30.11
2016,3,12,6,DL,454,12478,14679,1655,5,0,2014,-29,0,0,CLR,13.3,10,5,VR ,29.91
2016,3,12,6,DL,458,12478,12892,1215,0,0,1533,-13,0,0,CLR,13.9,10,3,VR ,30.07
2016,3,12,6,DL,460,12478,14747,1855,0,0,2215,-36,0,0,CLR,13.3,10,5,VR ,29.89
2016,3,12,6,DL,464,13303,12478,1209,0,0,1514,-32,0,0,FEW036 SCT160 BKN250,26.7,10,13,130,30.12
2016,3,12,6,DL,465,12478,15024,845,0,0,1345,-43,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,466,14869,12478,830,0,0,1459,-8,0,0,BKN110 BKN200,13.3,10,5,VR ,25.51
2016,3,12,6,DL,468,14771,12478,1300,5,0,2139,-2,0,0,FEW012 BKN023 OVC028,14.4,8,17,170,30.09
2016,3,12,6,DL,472,12478,12892,700,0,0,1035,-11,0,0,CLR,6.1,10,3,VR ,30.19
2016,3,12,6,DL,475,10423,12478,800,1,0,1243,-25,0,0,FEW048,16.7,10,5,300,29.26
2016,3,12,6,DL,476,12892,12478,615,0,0,1439,-21,0,0,FEW019 SCT055,10,10,3,VR ,29.78
2016,3,12,6,DL,477,12478,14771,2059,12,0,47,-44,0,0,CLR,12.8,10,7,VR ,29.87
2016,3,12,6,DL,478,10397,12478,1205,16,1,1424,-7,0,0,FEW043 OVC200,23.3,10,17,180,29.02
2016,3,12,6,DL,483,12478,12889,1104,31,1,1352,-7,0,0,CLR,13.3,10,3,VR ,30.11
2016,3,12,6,DL,485,12478,14747,1600,0,0,1917,-30,0,0,BKN055,13.3,10,7,180,29.93
2016,3,12,6,DL,499,12478,14747,700,0,0,1019,-25,0,0,CLR,6.1,10,3,VR ,30.19
2016,3,12,6,DL,542,12953,15304,1725,0,0,2038,-11,0,0,CLR,13.3,10,5,VR ,29.91
2016,3,12,6,DL,551,12953,13303,1100,0,0,1423,2,0,0,CLR,13.3,10,3,VR ,30.11
2016,3,12,6,DL,558,15304,12953,643,0,0,928,-32,0,0,FEW065 BKN280,18.3,10,3,VR ,30.15
2016,3,12,6,DL,597,14027,12953,1200,5,0,1459,-19,0,0,SCT035 SCT060 BKN160,26.7,10,17,150,30.15
2016,3,12,6,DL,602,11697,12953,1910,0,0,2212,-28,0,0,FEW028 SCT180 BKN250,23.9,10,8,130,30.1
2016,3,12,6,DL,603,13204,12953,1545,0,0,1829,-21,0,0,FEW044 BKN065 BKN250,28.3,10,10,150,29.96
2016,3,12,6,DL,605,10397,12953,1145,0,0,1355,-9,0,0,FEW043 BKN060 OVC250,21.7,10,13,160,29.06
2016,3,12,6,DL,663,10397,12478,1745,35,1,2010,30,1,0,FEW055 SCT150 BKN200,24.4,10,3,170,28.92
2016,3,12,6,DL,675,12953,10397,800,1,0,1037,-15,0,0,CLR,8.3,10,0,0,30.19
2016,3,12,6,DL,706,12953,15304,1955,0,0,2309,-33,0,0,CLR,13.3,10,7,VR ,29.89
2016,3,12,6,DL,723,10397,10792,1001,0,0,1205,-19,0,0,FEW043 SCT065 BKN250,22.2,10,14,170,29.08
2016,3,12,6,DL,723,10792,10397,1245,0,0,1456,-17,0,0,BKN250,10,10,13,240,29.38
2016,3,12,6,DL,750,10721,12478,555,0,0,725,-22,0,0,CLR,3.9,10,5,300,30.32
2016,3,12,6,DL,780,14869,12478,55,0,0,720,-11,0,0,FEW090 SCT110 BKN180,10,10,10,120,25.44
2016,3,12,6,DL,781,12953,10397,1200,0,0,1448,-29,0,0,CLR,13.9,10,3,VR ,30.07
2016,3,12,6,DL,782,13303,12478,700,0,0,1004,-23,0,0,FEW030 BKN250,24.4,10,17,130,30.13
2016,3,12,6,DL,789,11697,12953,1546,0,0,1848,-21,0,0,FEW025 FEW180 BKN250,25,10,16,150,30.08
2016,3,12,6,DL,828,14869,12478,2355,0,0,720,-13,0,0,FEW200,7.2,10,3,200,25.63
2016,3,12,6,DL,838,13204,12478,1219,0,0,1458,-32,0,0,SCT045 BKN065 BKN250,27.8,10,14,160,30.02
2016,3,12,6,DL,841,10994,12478,1652,0,0,1855,-3,0,0,SCT034 BKN250,25,10,13,190,30.05
2016,3,12,6,DL,846,12953,11697,1707,0,0,2028,-12,0,0,CLR,13.3,10,5,VR ,29.91
2016,3,12,6,DL,858,13487,12478,905,0,0,1249,1,0,0,CLR,14.4,10,8,210,29.15
2016,3,12,6,DL,866,15304,12953,1535,7,0,1821,-11,0,0,FEW055,26.7,10,13,190,30.05
2016,3,12,6,DL,875,13204,12953,1215,17,1,1500,13,0,0,SCT045 BKN065 BKN250,27.8,10,14,160,30.02
2016,3,12,6,DL,881,12953,14635,1324,0,0,1647,-21,0,0,CLR,14.4,10,6,160,30.02
2016,3,12,6,DL,884,12953,11292,1815,0,0,2056,-35,0,0,CLR,13.9,10,9,250,29.9
2016,3,12,6,DL,904,12953,10397,600,0,0,830,-23,0,0,CLR,5,10,5,VR ,30.2
2016,3,12,6,DL,906,10397,12953,2140,0,0,2354,-18,0,0,FEW080 BKN130 OVC200,21.7,10,7,160,28.91
2016,3,12,6,DL,926,10792,12953,700,0,0,831,-3,0,0,FEW200 BKN250,-0.6,7,3,190,29.48
2016,3,12,6,DL,927,12953,11292,2105,0,0,2344,-46,0,0,CLR,12.8,10,7,VR ,29.87
2016,3,13,7,DL,1644,11697,12478,1300,4,0,1600,-26,0,0,FEW028 SCT090,27.8,10,17,150,30
2016,3,13,7,DL,1647,12953,10397,900,0,0,1143,-21,0,0,CLR,15.6,10,9,30,29.9
2016,3,13,7,DL,1667,12953,10792,2005,26,1,2143,-2,0,0,OVC075,11.7,10,3,VR ,29.96
2016,3,13,7,DL,1672,10397,10792,812,0,0,1020,-22,0,0,BKN025 BKN200,19.4,10,13,230,28.82
2016,3,13,7,DL,1672,10792,10397,1100,0,0,1310,-17,0,0,FEW100 SCT130 OVC160,9.4,10,13,80,29.32
2016,3,13,7,DL,1675,12953,10397,1730,0,0,2026,-16,0,0,OVC100,15.6,10,0,0,29.92
2016,3,13,7,DL,1680,10721,12478,700,0,0,829,-3,0,0,BKN250,12.2,10,17,320,29.96
2016,3,13,7,DL,1685,12953,13204,1140,0,0,1450,-29,0,0,CLR,16.1,10,6,60,29.9
2016,3,13,7,DL,1694,13487,12953,1959,0,0,2344,-7,0,0,OVC019,11.1,10,6,140,28.81
2016,3,13,7,DL,1699,14747,12478,2352,0,0,810,-6,0,0,FEW010 BKN016 OVC025,5,10,13,190,29.13
2016,3,13,7,DL,1702,10397,15096,2101,0,0,2316,-21,0,0,CLR,18.9,10,0,0,28.8
2016,3,13,7,DL,1728,12889,12478,1630,12,0,32,2,0,0,FEW100 FEW160 BKN250,20,10,13,210,27.56
2016,3,13,7,DL,1776,12953,10397,1600,0,0,1850,-17,0,0,BKN120,16.1,10,3,VR ,29.91
2016,3,13,7,DL,1778,11433,10257,2151,0,0,2319,-4,0,0,OVC005,6.7,10,8,70,29.06
2016,3,13,7,DL,1779,12953,13495,1445,11,0,1733,-19,0,0,CLR,16.7,10,5,60,29.9
2016,3,13,7,DL,1830,14869,12478,1710,16,1,2337,13,0,0,FEW080 BKN100 BKN140,13.9,10,8,360,25.51
2016,3,13,7,DL,1841,12953,11433,1429,8,0,1642,-5,0,0,CLR,16.7,10,5,60,29.9
2016,3,13,7,DL,1852,12953,11697,1949,3,0,2311,-27,0,0,OVC095,12.8,10,0,0,29.95
2016,3,13,7,DL,1859,14771,12478,625,4,0,1458,-6,0,0,FEW008 BKN029 OVC080,14.4,10,8,180,30.02
2016,3,13,7,DL,1865,12953,13303,700,0,0,1020,-15,0,0,CLR,13.3,10,0,0,29.89
2016,3,13,7,DL,1875,12953,15304,1117,0,0,1429,-18,0,0,CLR,16.1,10,6,60,29.9
2016,3,13,7,DL,1879,12953,11697,705,0,0,1019,-19,0,0,CLR,13.3,10,0,0,29.89
2016,3,13,7,DL,1885,12953,13204,955,0,0,1300,-21,0,0,CLR,15.6,10,8,30,29.91
2016,3,13,7,DL,1902,12953,14027,1551,0,0,1908,1,0,0,BKN120,16.1,10,3,VR ,29.91
2016,3,13,7,DL,1903,10397,12953,1645,0,0,1911,-13,0,0,FEW055 SCT075,23.3,10,13,260,28.77
2016,3,13,7,DL,1908,12892,12478,2245,5,0,710,-4,0,0,FEW004 BKN009,15,10,9,250,29.79
2016,3,13,7,DL,1923,12953,13303,1300,29,1,1626,7,0,0,CLR,16.1,10,5,60,29.89
2016,3,13,7,DL,1931,10423,12478,800,3,0,1244,-8,0,0,BKN013,18.3,10,5,VR ,29.13
2016,3,13,7,DL,1935,12953,15304,1555,0,0,1913,-6,0,0,BKN120,16.1,10,3,VR ,29.91
2016,3,13,7,DL,1947,13495,12478,650,0,0,1053,-25,0,0,FEW005 FEW035,18.3,7,6,210,29.88
2016,3,13,7,DL,1948,11433,12953,1200,22,1,1349,7,0,0,BKN007 OVC034,7.8,2,8,80,29.22
2016,3,13,7,DL,1963,11697,12953,1100,0,0,1405,-32,0,0,SCT025 BKN036,27,10,  ,150,30.05
2016,3,13,7,DL,1982,12953,13303,1545,0,0,1919,-6,0,0,FEW120,16.1,10,0,0,29.9
2016,3,13,7,DL,1985,15304,12953,1225,0,0,1515,-28,0,0,FEW025TCU SCT070,25,10,15,200,30
2016,3,13,7,DL,1986,10397,12953,1745,0,0,2008,-28,0,0,FEW050 SCT070,23.3,10,10,250,28.77
2016,3,13,7,DL,2003,10397,15096,914,0,0,1124,-14,0,0,SCT022 BKN100 BKN250,21.1,10,14,220,28.82
2016,3,13,7,DL,2003,15096,10397,1204,0,0,1432,-22,0,0,FEW150 OVC200,11.1,10,11,20,29.63
2016,3,13,7,DL,2006,12953,13495,930,0,0,1214,-42,0,0,CLR,15.6,10,9,30,29.9
2016,3,13,7,DL,2008,10397,10257,1951,0,0,2211,-11,0,0,FEW065,21.1,10,5,230,28.78
2016,3,13,7,DL,2014,15096,10397,545,0,0,817,-17,0,0,BKN240,2.8,10,5,330,29.65
2016,3,13,7,DL,2022,12953,14986,1045,0,0,1406,-18,0,0,CLR,15.6,10,8,30,29.91
2016,3,13,7,DL,2032,13487,12478,655,0,0,1037,-16,0,0,SCT019 OVC045,9.4,10,9,120,28.96
2016,3,13,7,DL,2034,13303,12478,1934,7,0,2248,-25,0,0,SCT085,24.4,10,6,170,30.01
2016,3,13,7,DL,2037,12478,14492,1655,0,0,1849,-33,0,0,OVC100,15.6,10,0,0,29.92
2016,3,13,7,DL,2040,14771,12478,1620,4,0,53,-8,0,0,SCT016 BKN023 OVC031,14.4,2,11,210,29.98
2016,3,13,7,DL,2047,12953,10397,2000,15,1,2248,-10,0,0,OVC075,11.7,10,3,VR ,29.96
2016,3,13,7,DL,2056,13495,12953,1716,11,0,2115,-2,0,0,FEW045,23.9,10,13,200,29.82
2016,3,13,7,DL,2057,12953,13303,1945,2,0,2310,-24,0,0,OVC095,12.8,10,0,0,29.95
2016,3,13,7,DL,2058,13204,12478,715,0,0,957,-22,0,0,FEW018 FEW080 FEW250,21.1,10,10,160,29.95
2016,3,13,7,DL,2068,14683,12478,800,1,0,1246,-11,0,0,SCT007,18.3,9,6,260,29
2016,3,13,7,DL,2086,10397,12953,1845,0,0,2109,-19,0,0,FEW050 SCT070,22.8,10,8,240,28.78
2016,3,13,7,DL,2096,13487,12953,900,0,0,1239,-16,0,0,FEW015 OVC023,10.6,10,11,130,28.93
2016,3,13,7,DL,2105,10792,11433,615,10,0,738,-5,0,0,FEW140 SCT190 BKN300,5,10,13,60,29.31
2016,3,13,7,DL,2106,12478,13495,1540,0,0,1815,-38,0,0,FEW120,16.1,10,0,0,29.9
2016,3,13,7,DL,2107,12953,11292,830,0,0,1115,-44,0,0,CLR,14.4,10,0,0,29.9
2016,3,13,7,DL,2121,12953,14635,800,0,0,1126,-32,0,0,CLR,14.4,10,0,0,29.9
2016,3,13,7,DL,2123,12478,11697,805,0,0,1127,-17,0,0,CLR,14.4,10,0,0,29.9
2016,3,13,7,DL,2129,14576,10397,555,0,0,815,-17,0,0,SCT160 BKN200,5,10,7,60,29.51
2016,3,13,7,DL,2131,12953,11433,1845,0,0,2103,-26,0,0,FEW055 BKN090 OVC100,13.9,10,8,170,29.94
2016,3,13,7,DL,2138,14869,12478,1345,1,0,2015,-4,0,0,SCT070 BKN095 BKN200,15.6,10,3,290,25.55
2016,3,13,7,DL,2147,11697,12953,1330,0,0,1632,-36,0,0,FEW028 SCT090,27.8,10,17,150,30
2016,3,13,7,DL,2148,12953,11433,1102,0,0,1315,-37,0,0,CLR,16.1,10,6,60,29.9
2016,3,13,7,DL,2149,12953,13487,1830,0,0,2059,-38,0,0,FEW055 BKN090 OVC100,13.9,10,8,170,29.94
2016,3,13,7,DL,2151,13303,12953,725,0,0,1032,-13,0,0,FEW030 SCT080,23.9,10,8,150,30.06
2016,3,13,7,DL,2152,12478,11697,1543,0,0,1907,-2,0,0,FEW120,16.1,10,0,0,29.9
2016,3,13,7,DL,2156,15304,12953,1948,0,0,2235,6,0,0,FEW008 SCT025 BKN060,21.7,7,7,240,29.99
2016,3,13,7,DL,2166,12478,10721,900,0,0,1022,-24,0,0,CLR,15.6,10,9,30,29.9
2016,3,13,7,DL,2177,13303,12953,1706,18,1,2013,10,0,0,FEW025 SCT065 BKN085,25.6,10,8,190,29.99
2016,3,13,7,DL,2181,12953,13204,1500,18,1,1809,0,0,0,FEW120,16.1,10,0,0,29.9
2016,3,13,7,DL,2185,11697,12478,730,0,0,1028,-34,0,0,SCT080,23,10,11,160,30.07
2016,3,13,7,DL,2186,10397,12953,1945,0,0,2204,-8,0,0,FEW065,21.1,10,5,230,28.78
2016,3,13,7,DL,2189,13204,12953,1116,4,0,1400,-26,0,0,FEW033 SCT100 BKN250,27.8,10,10,200,29.93
2016,3,13,7,DL,2194,13303,12953,1959,133,1,2310,107,1,0,CLR,23.9,10,6,180,30.01
2016,3,13,7,DL,2201,14107,12478,1044,0,0,1844,4,0,0,BKN250,18.9,10,0,0,28.91
2016,3,13,7,DL,2209,13495,12478,1859,0,0,2303,-25,0,0,CLR,21.1,10,8,170,29.84
2016,3,13,7,DL,2214,12953,10397,1459,0,0,1744,-37,0,0,FEW120,16.1,10,0,0,29.9
2016,3,13,7,DL,2217,12478,14843,700,0,0,1050,-18,0,0,CLR,13.3,10,0,0,29.89
2016,3,13,7,DL,2224,12953,13495,1805,0,0,2049,-28,0,0,FEW055 BKN090 OVC100,13.9,10,8,170,29.94
2016,3,13,7,DL,2231,12953,11433,1700,0,0,1917,-10,0,0,OVC100,15.6,10,0,0,29.92
2016,3,13,7,DL,2240,14771,12478,2145,0,0,620,-9,0,0,SCT012 BKN024 OVC043,15,10,11,240,30.02
2016,3,13,7,DL,2242,12478,13204,1925,0,0,2232,-17,0,0,OVC095,12.8,10,0,0,29.95
2016,3,13,7,DL,2247,14027,12478,1904,0,0,2200,-16,0,0,SCT060 BKN250,25.6,10,6,200,30.01
2016,3,13,7,DL,2255,14027,12953,803,0,0,1059,-26,0,0,BKN023 BKN080,25.6,10,17,150,30.07
2016,3,13,7,DL,2262,12892,12478,1355,34,1,2228,26,1,0,FEW026 SCT046 BKN200,16.1,10,16,250,29.78
2016,3,13,7,DL,2276,13303,12953,1100,0,0,1409,-26,0,0,SCT023 BKN031,27.8,10,11,160,30.04
2016,3,13,7,DL,2280,12953,15304,835,0,0,1150,-12,0,0,CLR,14.4,10,0,0,29.9
2016,3,13,7,DL,2281,12953,11697,1144,0,0,1506,-21,0,0,CLR,16.1,10,6,60,29.9
2016,3,11,5,DL,2147,11697,12953,1330,12,0,1632,-17,0,0,SCT025 BKN250,26.1,10,18,130,30.15
2016,3,11,5,DL,2148,12953,11433,1102,0,0,1315,-8,0,0,CLR,15,10,7,VR ,29.98
2016,3,11,5,DL,2149,12953,13487,1845,0,0,2114,-9,0,0,CLR,13.9,10,5,VR ,30.13
2016,3,11,5,DL,2151,13303,12953,725,0,0,1032,-23,0,0,FEW028 FEW042 BKN250,23.9,10,15,110,30.2
2016,3,11,5,DL,2152,12478,11697,1543,0,0,1907,-7,0,0,CLR,17.2,10,10,10,30.03
2016,3,11,5,DL,2155,12478,13495,800,73,1,1035,73,1,0,FEW025 SCT032,14.4,10,M,M,29.93
2016,3,11,5,DL,2156,15304,12953,1948,16,1,2235,20,1,0,BKN065,22.2,10,6,320,30.19
2016,3,11,5,DL,2166,12478,10721,900,89,1,1022,74,1,0,SCT033,13.3,10,6,VR ,29.97
2016,3,11,5,DL,2177,13303,12953,1706,24,1,2013,20,1,0,SCT029 SCT041 SCT055,24.4,10,11,100,30.13
2016,3,11,5,DL,2181,12953,13204,1500,0,0,1809,-26,0,0,CLR,17.2,10,10,10,30.03
2016,3,11,5,DL,2185,11697,12478,730,0,0,1028,-29,0,0,SCT027,24,10,18,130,30.22
2016,3,11,5,DL,2186,10397,12953,1945,22,1,2204,37,1,0,SCT065 BKN200 OVC250,22.2,10,3,190,29.09
2016,3,11,5,DL,2189,13204,12953,1116,0,0,1400,-32,0,0,SCT038 SCT280,27.2,10,14,140,30.09
2016,3,11,5,DL,2194,13303,12953,1959,8,0,2310,3,0,0,FEW017 SCT250,23.9,10,14,90,30.16
